fk_id_policy_info,fk_id_crp,fk_id_pol_inv_typ,fk_id_smo_org_types,fk_id_stage_processes,fk_id_stg_maturity,fk_id_geo_scopes,fk_id_phases,fk_id_location,fk_id_ext_partner,fk_id_policy_owner,"fk_id_oics"
291,2,1,0,1,0,3,20,258,0,0,"0"
291,2,1,0,1,0,3,20,274,0,0,"0"
291,2,1,0,1,0,3,20,61,0,0,"0"
291,2,1,0,1,0,3,20,60,0,0,"0"
291,2,1,0,1,0,3,20,72,0,0,"0"
284,1,1,0,2,0,4,3,118,0,0,"0"
301,2,1,0,1,0,4,20,67,0,0,"0"
302,2,1,0,1,0,4,20,72,0,0,"0"
303,2,3,0,1,0,4,20,105,0,0,"0"
304,2,3,0,1,0,4,20,105,0,0,"0"
276,1,3,0,1,0,4,3,105,0,0,"0"
277,1,3,0,2,0,4,3,105,0,0,"0"
282,1,1,0,2,0,4,3,105,0,0,"0"
303,2,3,0,1,0,4,20,105,0,0,"0"
304,2,3,0,1,0,4,20,105,0,0,"0"
306,2,1,0,1,0,1,20,87,0,0,"0"
286,1,1,0,2,0,4,3,209,0,0,"0"
284,1,1,0,2,0,4,3,118,0,0,"0"
301,2,1,0,1,0,4,20,67,0,0,"0"
302,2,1,0,1,0,4,20,72,0,0,"0"
303,2,3,0,1,0,4,20,105,0,0,"0"
304,2,3,0,1,0,4,20,105,0,0,"0"
276,1,3,0,1,0,4,3,105,0,0,"0"
277,1,3,0,2,0,4,3,105,0,0,"0"
282,1,1,0,2,0,4,3,105,0,0,"0"
303,2,3,0,1,0,4,20,105,0,0,"0"
304,2,3,0,1,0,4,20,105,0,0,"0"
306,2,1,0,1,0,1,20,87,0,0,"0"
286,1,1,0,2,0,4,3,209,0,0,"0"
284,1,1,0,2,0,4,3,118,0,0,"0"
301,2,1,0,1,0,4,20,67,0,0,"0"
302,2,1,0,1,0,4,20,72,0,0,"0"
303,2,3,0,1,0,4,20,105,0,0,"0"
304,2,3,0,1,0,4,20,105,0,0,"0"
276,1,3,0,1,0,4,3,105,0,0,"0"
277,1,3,0,2,0,4,3,105,0,0,"0"
282,1,1,0,2,0,4,3,105,0,0,"0"
303,2,3,0,1,0,4,20,105,0,0,"0"
304,2,3,0,1,0,4,20,105,0,0,"0"
306,2,1,0,1,0,1,20,87,0,0,"0"
286,1,1,0,2,0,4,3,209,0,0,"0"
284,1,1,0,2,0,4,3,118,0,0,"0"
301,2,1,0,1,0,4,20,67,0,0,"0"
302,2,1,0,1,0,4,20,72,0,0,"0"
303,2,3,0,1,0,4,20,105,0,0,"0"
304,2,3,0,1,0,4,20,105,0,0,"0"
276,1,3,0,1,0,4,3,105,0,0,"0"
277,1,3,0,2,0,4,3,105,0,0,"0"
282,1,1,0,2,0,4,3,105,0,0,"0"
303,2,3,0,1,0,4,20,105,0,0,"0"
304,2,3,0,1,0,4,20,105,0,0,"0"
306,2,1,0,1,0,1,20,87,0,0,"0"
286,1,1,0,2,0,4,3,209,0,0,"0"
301,2,1,0,1,0,4,20,67,0,0,"0"
277,1,3,0,2,0,4,3,105,0,0,"0"
302,2,1,0,1,0,4,20,72,0,0,"0"
305,2,1,0,1,0,1,20,87,0,0,"0"
277,1,3,0,2,0,4,3,105,0,0,"0"
302,2,1,0,1,0,4,20,72,0,0,"0"
305,2,1,0,1,0,1,20,87,0,0,"0"
283,1,1,0,2,0,3,3,187,0,0,"0"
283,1,1,0,2,0,3,3,197,0,0,"0"
283,1,1,0,2,0,3,3,68,0,0,"0"
283,1,1,0,2,0,3,3,23,0,0,"0"
283,1,1,0,2,0,3,3,54,0,0,"0"
283,1,1,0,2,0,3,3,65,0,0,"0"
283,1,1,0,2,0,3,3,93,0,0,"0"
283,1,1,0,2,0,3,3,101,0,0,"0"
278,1,2,0,2,0,1,3,87,0,0,"0"
279,1,1,0,2,0,3,3,183,0,0,"0"
279,1,1,0,2,0,3,3,209,0,0,"0"
279,1,1,0,2,0,3,3,258,0,0,"0"
279,1,1,0,2,0,3,3,37,0,0,"0"
279,1,1,0,2,0,3,3,26,0,0,"0"
279,1,1,0,2,0,3,3,60,0,0,"0"
279,1,1,0,2,0,3,3,54,0,0,"0"
279,1,1,0,2,0,3,3,93,0,0,"0"
280,1,2,0,2,0,3,3,135,0,0,"0"
280,1,2,0,2,0,3,3,24,0,0,"0"
278,1,2,0,2,0,1,3,87,0,0,"0"
279,1,1,0,2,0,3,3,183,0,0,"0"
279,1,1,0,2,0,3,3,209,0,0,"0"
279,1,1,0,2,0,3,3,258,0,0,"0"
279,1,1,0,2,0,3,3,37,0,0,"0"
279,1,1,0,2,0,3,3,26,0,0,"0"
279,1,1,0,2,0,3,3,60,0,0,"0"
279,1,1,0,2,0,3,3,54,0,0,"0"
279,1,1,0,2,0,3,3,93,0,0,"0"
280,1,2,0,2,0,3,3,135,0,0,"0"
280,1,2,0,2,0,3,3,24,0,0,"0"
288,2,3,0,1,0,4,20,243,0,0,"0"
289,2,1,0,1,0,4,20,118,0,0,"0"
281,1,3,0,1,0,4,3,188,0,0,"0"
288,2,3,0,1,0,4,20,243,0,0,"0"
289,2,1,0,1,0,4,20,118,0,0,"0"
281,1,3,0,1,0,4,3,188,0,0,"0"
305,2,1,0,1,0,1,20,87,0,0,"0"
288,2,3,0,1,0,4,20,243,0,0,"0"
289,2,1,0,1,0,4,20,118,0,0,"0"
281,1,3,0,1,0,4,3,188,0,0,"0"
281,1,3,0,1,0,4,3,188,0,0,"0"
305,2,1,0,1,0,1,20,87,0,0,"0"
306,2,1,0,1,0,1,20,87,0,0,"0"
305,2,1,0,1,0,1,20,87,0,0,"0"
282,1,1,0,2,0,4,3,105,0,0,"0"
292,2,1,0,2,0,4,20,262,0,0,"0"
282,1,1,0,2,0,4,3,105,0,0,"0"
281,1,3,0,1,0,4,3,188,0,0,"0"
295,2,1,0,1,0,2,20,299,0,0,"0"
296,2,3,0,1,0,3,20,118,0,0,"0"
296,2,3,0,1,0,3,20,155,0,0,"0"
296,2,3,0,1,0,3,20,136,0,0,"0"
296,2,3,0,1,0,3,20,262,0,0,"0"
296,2,3,0,1,0,3,20,67,0,0,"0"
296,2,3,0,1,0,3,20,72,0,0,"0"
296,2,3,0,1,0,3,20,85,0,0,"0"
297,2,1,0,1,0,1,20,87,0,0,"0"
298,2,3,0,1,0,3,20,139,0,0,"0"
298,2,3,0,1,0,3,20,189,0,0,"0"
298,2,3,0,1,0,3,20,249,0,0,"0"
298,2,3,0,1,0,3,20,274,0,0,"0"
298,2,3,0,1,0,3,20,37,0,0,"0"
298,2,3,0,1,0,3,20,93,0,0,"0"
299,2,1,0,1,0,4,20,183,0,0,"0"
300,2,1,0,1,0,1,20,87,0,0,"0"
298,2,3,0,1,0,3,20,139,0,0,"0"
298,2,3,0,1,0,3,20,189,0,0,"0"
298,2,3,0,1,0,3,20,249,0,0,"0"
298,2,3,0,1,0,3,20,274,0,0,"0"
298,2,3,0,1,0,3,20,37,0,0,"0"
298,2,3,0,1,0,3,20,93,0,0,"0"
299,2,1,0,1,0,4,20,183,0,0,"0"
300,2,1,0,1,0,1,20,87,0,0,"0"
278,1,2,0,2,0,1,3,87,0,0,"0"
279,1,1,0,2,0,3,3,183,0,0,"0"
279,1,1,0,2,0,3,3,209,0,0,"0"
279,1,1,0,2,0,3,3,258,0,0,"0"
279,1,1,0,2,0,3,3,37,0,0,"0"
279,1,1,0,2,0,3,3,26,0,0,"0"
279,1,1,0,2,0,3,3,60,0,0,"0"
279,1,1,0,2,0,3,3,54,0,0,"0"
279,1,1,0,2,0,3,3,93,0,0,"0"
280,1,2,0,2,0,3,3,135,0,0,"0"
280,1,2,0,2,0,3,3,24,0,0,"0"
285,1,1,0,2,0,4,3,54,0,0,"0"
287,2,1,0,1,0,4,20,189,0,0,"0"
290,2,1,0,1,0,3,20,105,0,0,"0"
290,2,1,0,1,0,3,20,118,0,0,"0"
290,2,1,0,1,0,3,20,39,0,0,"0"
290,2,1,0,1,0,3,20,3,0,0,"0"
290,2,1,0,1,0,3,20,135,0,0,"0"
290,2,1,0,1,0,3,20,136,0,0,"0"
290,2,1,0,1,0,3,20,188,0,0,"0"
290,2,1,0,1,0,3,20,187,0,0,"0"
290,2,1,0,1,0,3,20,183,0,0,"0"
290,2,1,0,1,0,3,20,200,0,0,"0"
290,2,1,0,1,0,3,20,201,0,0,"0"
290,2,1,0,1,0,3,20,249,0,0,"0"
290,2,1,0,1,0,3,20,262,0,0,"0"
290,2,1,0,1,0,3,20,19,0,0,"0"
290,2,1,0,1,0,3,20,27,0,0,"0"
290,2,1,0,1,0,3,20,61,0,0,"0"
290,2,1,0,1,0,3,20,40,0,0,"0"
290,2,1,0,1,0,3,20,50,0,0,"0"
290,2,1,0,1,0,3,20,66,0,0,"0"
290,2,1,0,1,0,3,20,234,0,0,"0"
290,2,1,0,1,0,3,20,93,0,0,"0"
290,2,1,0,1,0,3,20,106,0,0,"0"
291,2,1,0,1,0,3,20,118,0,0,"0"
291,2,1,0,1,0,3,20,135,0,0,"0"
291,2,1,0,1,0,3,20,136,0,0,"0"
291,2,1,0,1,0,3,20,189,0,0,"0"
291,2,1,0,1,0,3,20,209,0,0,"0"
291,2,1,0,1,0,3,20,262,0,0,"0"
291,2,1,0,1,0,3,20,258,0,0,"0"
291,2,1,0,1,0,3,20,274,0,0,"0"
291,2,1,0,1,0,3,20,61,0,0,"0"
291,2,1,0,1,0,3,20,60,0,0,"0"
291,2,1,0,1,0,3,20,72,0,0,"0"
292,2,1,0,2,0,4,20,262,0,0,"0"
294,2,3,0,1,0,4,20,85,0,0,"0"
295,2,1,0,1,0,2,20,299,0,0,"0"
296,2,3,0,1,0,3,20,118,0,0,"0"
296,2,3,0,1,0,3,20,155,0,0,"0"
296,2,3,0,1,0,3,20,136,0,0,"0"
296,2,3,0,1,0,3,20,262,0,0,"0"
296,2,3,0,1,0,3,20,67,0,0,"0"
296,2,3,0,1,0,3,20,72,0,0,"0"
296,2,3,0,1,0,3,20,85,0,0,"0"
297,2,1,0,1,0,1,20,87,0,0,"0"
278,1,2,0,2,0,1,3,87,0,0,"0"
279,1,1,0,2,0,3,3,183,0,0,"0"
279,1,1,0,2,0,3,3,209,0,0,"0"
279,1,1,0,2,0,3,3,258,0,0,"0"
279,1,1,0,2,0,3,3,37,0,0,"0"
279,1,1,0,2,0,3,3,26,0,0,"0"
279,1,1,0,2,0,3,3,60,0,0,"0"
279,1,1,0,2,0,3,3,54,0,0,"0"
279,1,1,0,2,0,3,3,93,0,0,"0"
280,1,2,0,2,0,3,3,135,0,0,"0"
280,1,2,0,2,0,3,3,24,0,0,"0"
285,1,1,0,2,0,4,3,54,0,0,"0"
287,2,1,0,1,0,4,20,189,0,0,"0"
290,2,1,0,1,0,3,20,105,0,0,"0"
290,2,1,0,1,0,3,20,118,0,0,"0"
290,2,1,0,1,0,3,20,39,0,0,"0"
290,2,1,0,1,0,3,20,3,0,0,"0"
290,2,1,0,1,0,3,20,135,0,0,"0"
290,2,1,0,1,0,3,20,136,0,0,"0"
290,2,1,0,1,0,3,20,188,0,0,"0"
290,2,1,0,1,0,3,20,187,0,0,"0"
290,2,1,0,1,0,3,20,183,0,0,"0"
290,2,1,0,1,0,3,20,200,0,0,"0"
290,2,1,0,1,0,3,20,201,0,0,"0"
290,2,1,0,1,0,3,20,249,0,0,"0"
290,2,1,0,1,0,3,20,262,0,0,"0"
290,2,1,0,1,0,3,20,19,0,0,"0"
290,2,1,0,1,0,3,20,27,0,0,"0"
290,2,1,0,1,0,3,20,61,0,0,"0"
290,2,1,0,1,0,3,20,40,0,0,"0"
290,2,1,0,1,0,3,20,50,0,0,"0"
290,2,1,0,1,0,3,20,66,0,0,"0"
290,2,1,0,1,0,3,20,234,0,0,"0"
290,2,1,0,1,0,3,20,93,0,0,"0"
290,2,1,0,1,0,3,20,106,0,0,"0"
291,2,1,0,1,0,3,20,118,0,0,"0"
291,2,1,0,1,0,3,20,135,0,0,"0"
291,2,1,0,1,0,3,20,136,0,0,"0"
291,2,1,0,1,0,3,20,189,0,0,"0"
291,2,1,0,1,0,3,20,209,0,0,"0"
291,2,1,0,1,0,3,20,262,0,0,"0"
291,2,1,0,1,0,3,20,258,0,0,"0"
291,2,1,0,1,0,3,20,274,0,0,"0"
291,2,1,0,1,0,3,20,61,0,0,"0"
291,2,1,0,1,0,3,20,60,0,0,"0"
291,2,1,0,1,0,3,20,72,0,0,"0"
292,2,1,0,2,0,4,20,262,0,0,"0"
294,2,3,0,1,0,4,20,85,0,0,"0"
295,2,1,0,1,0,2,20,299,0,0,"0"
296,2,3,0,1,0,3,20,118,0,0,"0"
296,2,3,0,1,0,3,20,155,0,0,"0"
296,2,3,0,1,0,3,20,136,0,0,"0"
296,2,3,0,1,0,3,20,262,0,0,"0"
296,2,3,0,1,0,3,20,67,0,0,"0"
296,2,3,0,1,0,3,20,72,0,0,"0"
296,2,3,0,1,0,3,20,85,0,0,"0"
297,2,1,0,1,0,1,20,87,0,0,"0"
278,1,2,0,2,0,1,3,87,0,0,"0"
279,1,1,0,2,0,3,3,183,0,0,"0"
279,1,1,0,2,0,3,3,209,0,0,"0"
279,1,1,0,2,0,3,3,258,0,0,"0"
279,1,1,0,2,0,3,3,37,0,0,"0"
279,1,1,0,2,0,3,3,26,0,0,"0"
279,1,1,0,2,0,3,3,60,0,0,"0"
279,1,1,0,2,0,3,3,54,0,0,"0"
279,1,1,0,2,0,3,3,93,0,0,"0"
280,1,2,0,2,0,3,3,135,0,0,"0"
280,1,2,0,2,0,3,3,24,0,0,"0"
285,1,1,0,2,0,4,3,54,0,0,"0"
287,2,1,0,1,0,4,20,189,0,0,"0"
290,2,1,0,1,0,3,20,105,0,0,"0"
290,2,1,0,1,0,3,20,118,0,0,"0"
290,2,1,0,1,0,3,20,39,0,0,"0"
290,2,1,0,1,0,3,20,3,0,0,"0"
290,2,1,0,1,0,3,20,135,0,0,"0"
290,2,1,0,1,0,3,20,136,0,0,"0"
290,2,1,0,1,0,3,20,188,0,0,"0"
290,2,1,0,1,0,3,20,187,0,0,"0"
290,2,1,0,1,0,3,20,183,0,0,"0"
290,2,1,0,1,0,3,20,200,0,0,"0"
290,2,1,0,1,0,3,20,201,0,0,"0"
290,2,1,0,1,0,3,20,249,0,0,"0"
290,2,1,0,1,0,3,20,262,0,0,"0"
290,2,1,0,1,0,3,20,19,0,0,"0"
290,2,1,0,1,0,3,20,27,0,0,"0"
290,2,1,0,1,0,3,20,61,0,0,"0"
290,2,1,0,1,0,3,20,40,0,0,"0"
290,2,1,0,1,0,3,20,50,0,0,"0"
290,2,1,0,1,0,3,20,66,0,0,"0"
290,2,1,0,1,0,3,20,234,0,0,"0"
290,2,1,0,1,0,3,20,93,0,0,"0"
290,2,1,0,1,0,3,20,106,0,0,"0"
291,2,1,0,1,0,3,20,118,0,0,"0"
291,2,1,0,1,0,3,20,135,0,0,"0"
291,2,1,0,1,0,3,20,136,0,0,"0"
291,2,1,0,1,0,3,20,189,0,0,"0"
291,2,1,0,1,0,3,20,209,0,0,"0"
291,2,1,0,1,0,3,20,262,0,0,"0"
291,2,1,0,1,0,3,20,258,0,0,"0"
291,2,1,0,1,0,3,20,274,0,0,"0"
291,2,1,0,1,0,3,20,61,0,0,"0"
291,2,1,0,1,0,3,20,60,0,0,"0"
291,2,1,0,1,0,3,20,72,0,0,"0"
292,2,1,0,2,0,4,20,262,0,0,"0"
294,2,3,0,1,0,4,20,85,0,0,"0"
295,2,1,0,1,0,2,20,299,0,0,"0"
296,2,3,0,1,0,3,20,118,0,0,"0"
296,2,3,0,1,0,3,20,155,0,0,"0"
296,2,3,0,1,0,3,20,136,0,0,"0"
296,2,3,0,1,0,3,20,262,0,0,"0"
296,2,3,0,1,0,3,20,67,0,0,"0"
296,2,3,0,1,0,3,20,72,0,0,"0"
296,2,3,0,1,0,3,20,85,0,0,"0"
297,2,1,0,1,0,1,20,87,0,0,"0"
286,1,1,0,2,0,4,3,209,0,0,"0"
281,1,3,0,1,0,4,3,188,0,0,"0"
295,2,1,0,1,0,2,20,299,0,0,"0"
296,2,3,0,1,0,3,20,118,0,0,"0"
296,2,3,0,1,0,3,20,155,0,0,"0"
296,2,3,0,1,0,3,20,136,0,0,"0"
296,2,3,0,1,0,3,20,262,0,0,"0"
296,2,3,0,1,0,3,20,67,0,0,"0"
296,2,3,0,1,0,3,20,72,0,0,"0"
296,2,3,0,1,0,3,20,85,0,0,"0"
297,2,1,0,1,0,1,20,87,0,0,"0"
298,2,3,0,1,0,3,20,139,0,0,"0"
298,2,3,0,1,0,3,20,189,0,0,"0"
298,2,3,0,1,0,3,20,249,0,0,"0"
298,2,3,0,1,0,3,20,274,0,0,"0"
298,2,3,0,1,0,3,20,37,0,0,"0"
298,2,3,0,1,0,3,20,93,0,0,"0"
299,2,1,0,1,0,4,20,183,0,0,"0"
300,2,1,0,1,0,1,20,87,0,0,"0"
298,2,3,0,1,0,3,20,139,0,0,"0"
298,2,3,0,1,0,3,20,189,0,0,"0"
298,2,3,0,1,0,3,20,249,0,0,"0"
298,2,3,0,1,0,3,20,274,0,0,"0"
298,2,3,0,1,0,3,20,37,0,0,"0"
298,2,3,0,1,0,3,20,93,0,0,"0"
299,2,1,0,1,0,4,20,183,0,0,"0"
300,2,1,0,1,0,1,20,87,0,0,"0"
283,1,1,0,2,0,3,3,187,0,0,"0"
283,1,1,0,2,0,3,3,197,0,0,"0"
283,1,1,0,2,0,3,3,68,0,0,"0"
283,1,1,0,2,0,3,3,23,0,0,"0"
283,1,1,0,2,0,3,3,54,0,0,"0"
283,1,1,0,2,0,3,3,65,0,0,"0"
283,1,1,0,2,0,3,3,93,0,0,"0"
283,1,1,0,2,0,3,3,101,0,0,"0"
283,1,1,0,2,0,3,3,187,0,0,"0"
283,1,1,0,2,0,3,3,197,0,0,"0"
283,1,1,0,2,0,3,3,68,0,0,"0"
283,1,1,0,2,0,3,3,23,0,0,"0"
283,1,1,0,2,0,3,3,54,0,0,"0"
283,1,1,0,2,0,3,3,65,0,0,"0"
283,1,1,0,2,0,3,3,93,0,0,"0"
283,1,1,0,2,0,3,3,101,0,0,"0"
293,2,1,0,1,0,3,20,135,0,0,"0"
293,2,1,0,1,0,3,20,72,0,0,"0"
293,2,1,0,1,0,3,20,135,0,0,"0"
293,2,1,0,1,0,3,20,72,0,0,"0"
293,2,1,0,1,0,3,20,135,0,0,"0"
293,2,1,0,1,0,3,20,72,0,0,"0"
281,1,3,0,1,0,4,3,188,0,0,"0"
295,2,1,0,1,0,2,20,299,0,0,"0"
296,2,3,0,1,0,3,20,118,0,0,"0"
296,2,3,0,1,0,3,20,155,0,0,"0"
296,2,3,0,1,0,3,20,136,0,0,"0"
296,2,3,0,1,0,3,20,262,0,0,"0"
296,2,3,0,1,0,3,20,67,0,0,"0"
296,2,3,0,1,0,3,20,72,0,0,"0"
296,2,3,0,1,0,3,20,85,0,0,"0"
297,2,1,0,1,0,1,20,87,0,0,"0"
298,2,3,0,1,0,3,20,139,0,0,"0"
298,2,3,0,1,0,3,20,189,0,0,"0"
298,2,3,0,1,0,3,20,249,0,0,"0"
298,2,3,0,1,0,3,20,274,0,0,"0"
298,2,3,0,1,0,3,20,37,0,0,"0"
298,2,3,0,1,0,3,20,93,0,0,"0"
299,2,1,0,1,0,4,20,183,0,0,"0"
300,2,1,0,1,0,1,20,87,0,0,"0"
281,1,3,0,1,0,4,3,188,0,0,"0"
295,2,1,0,1,0,2,20,299,0,0,"0"
296,2,3,0,1,0,3,20,118,0,0,"0"
296,2,3,0,1,0,3,20,155,0,0,"0"
296,2,3,0,1,0,3,20,136,0,0,"0"
296,2,3,0,1,0,3,20,262,0,0,"0"
296,2,3,0,1,0,3,20,67,0,0,"0"
296,2,3,0,1,0,3,20,72,0,0,"0"
296,2,3,0,1,0,3,20,85,0,0,"0"
297,2,1,0,1,0,1,20,87,0,0,"0"
298,2,3,0,1,0,3,20,139,0,0,"0"
298,2,3,0,1,0,3,20,189,0,0,"0"
298,2,3,0,1,0,3,20,249,0,0,"0"
298,2,3,0,1,0,3,20,274,0,0,"0"
298,2,3,0,1,0,3,20,37,0,0,"0"
298,2,3,0,1,0,3,20,93,0,0,"0"
299,2,1,0,1,0,4,20,183,0,0,"0"
300,2,1,0,1,0,1,20,87,0,0,"0"
281,1,3,0,1,0,4,3,188,0,0,"0"
295,2,1,0,1,0,2,20,299,0,0,"0"
296,2,3,0,1,0,3,20,118,0,0,"0"
296,2,3,0,1,0,3,20,155,0,0,"0"
296,2,3,0,1,0,3,20,136,0,0,"0"
296,2,3,0,1,0,3,20,262,0,0,"0"
296,2,3,0,1,0,3,20,67,0,0,"0"
296,2,3,0,1,0,3,20,72,0,0,"0"
296,2,3,0,1,0,3,20,85,0,0,"0"
297,2,1,0,1,0,1,20,87,0,0,"0"
298,2,3,0,1,0,3,20,139,0,0,"0"
298,2,3,0,1,0,3,20,189,0,0,"0"
298,2,3,0,1,0,3,20,249,0,0,"0"
298,2,3,0,1,0,3,20,274,0,0,"0"
298,2,3,0,1,0,3,20,37,0,0,"0"
298,2,3,0,1,0,3,20,93,0,0,"0"
299,2,1,0,1,0,4,20,183,0,0,"0"
300,2,1,0,1,0,1,20,87,0,0,"0"
298,2,3,0,1,0,3,20,139,0,0,"0"
298,2,3,0,1,0,3,20,189,0,0,"0"
298,2,3,0,1,0,3,20,249,0,0,"0"
298,2,3,0,1,0,3,20,274,0,0,"0"
298,2,3,0,1,0,3,20,37,0,0,"0"
298,2,3,0,1,0,3,20,93,0,0,"0"
299,2,1,0,1,0,4,20,183,0,0,"0"
300,2,1,0,1,0,1,20,87,0,0,"0"
281,1,3,0,1,0,4,3,188,0,0,"0"
295,2,1,0,1,0,2,20,299,0,0,"0"
296,2,3,0,1,0,3,20,118,0,0,"0"
296,2,3,0,1,0,3,20,155,0,0,"0"
296,2,3,0,1,0,3,20,136,0,0,"0"
296,2,3,0,1,0,3,20,262,0,0,"0"
296,2,3,0,1,0,3,20,67,0,0,"0"
296,2,3,0,1,0,3,20,72,0,0,"0"
296,2,3,0,1,0,3,20,85,0,0,"0"
297,2,1,0,1,0,1,20,87,0,0,"0"
298,2,3,0,1,0,3,20,139,0,0,"0"
298,2,3,0,1,0,3,20,189,0,0,"0"
298,2,3,0,1,0,3,20,249,0,0,"0"
298,2,3,0,1,0,3,20,274,0,0,"0"
298,2,3,0,1,0,3,20,37,0,0,"0"
298,2,3,0,1,0,3,20,93,0,0,"0"
299,2,1,0,1,0,4,20,183,0,0,"0"
300,2,1,0,1,0,1,20,87,0,0,"0"
298,2,3,0,1,0,3,20,139,0,0,"0"
298,2,3,0,1,0,3,20,189,0,0,"0"
298,2,3,0,1,0,3,20,249,0,0,"0"
298,2,3,0,1,0,3,20,274,0,0,"0"
298,2,3,0,1,0,3,20,37,0,0,"0"
298,2,3,0,1,0,3,20,93,0,0,"0"
299,2,1,0,1,0,4,20,183,0,0,"0"
300,2,1,0,1,0,1,20,87,0,0,"0"
278,1,2,0,2,0,1,3,87,0,0,"0"
279,1,1,0,2,0,3,3,183,0,0,"0"
279,1,1,0,2,0,3,3,209,0,0,"0"
279,1,1,0,2,0,3,3,258,0,0,"0"
279,1,1,0,2,0,3,3,37,0,0,"0"
279,1,1,0,2,0,3,3,26,0,0,"0"
279,1,1,0,2,0,3,3,60,0,0,"0"
279,1,1,0,2,0,3,3,54,0,0,"0"
279,1,1,0,2,0,3,3,93,0,0,"0"
280,1,2,0,2,0,3,3,135,0,0,"0"
280,1,2,0,2,0,3,3,24,0,0,"0"
285,1,1,0,2,0,4,3,54,0,0,"0"
287,2,1,0,1,0,4,20,189,0,0,"0"
290,2,1,0,1,0,3,20,105,0,0,"0"
290,2,1,0,1,0,3,20,118,0,0,"0"
290,2,1,0,1,0,3,20,39,0,0,"0"
290,2,1,0,1,0,3,20,3,0,0,"0"
290,2,1,0,1,0,3,20,135,0,0,"0"
290,2,1,0,1,0,3,20,136,0,0,"0"
290,2,1,0,1,0,3,20,188,0,0,"0"
290,2,1,0,1,0,3,20,187,0,0,"0"
290,2,1,0,1,0,3,20,183,0,0,"0"
290,2,1,0,1,0,3,20,200,0,0,"0"
290,2,1,0,1,0,3,20,201,0,0,"0"
290,2,1,0,1,0,3,20,249,0,0,"0"
290,2,1,0,1,0,3,20,262,0,0,"0"
290,2,1,0,1,0,3,20,19,0,0,"0"
290,2,1,0,1,0,3,20,27,0,0,"0"
290,2,1,0,1,0,3,20,61,0,0,"0"
290,2,1,0,1,0,3,20,40,0,0,"0"
290,2,1,0,1,0,3,20,50,0,0,"0"
290,2,1,0,1,0,3,20,66,0,0,"0"
290,2,1,0,1,0,3,20,234,0,0,"0"
290,2,1,0,1,0,3,20,93,0,0,"0"
290,2,1,0,1,0,3,20,106,0,0,"0"
291,2,1,0,1,0,3,20,118,0,0,"0"
291,2,1,0,1,0,3,20,135,0,0,"0"
142,4,1,0,4,0,4,60,37,636,2,"456"
142,4,1,0,4,0,4,60,37,4589,2,"456"
142,4,1,0,4,0,4,60,37,298,2,"456"
142,4,1,0,4,0,4,60,37,4577,2,"456"
142,4,1,0,4,0,4,60,37,4541,2,"456"
142,4,1,0,4,0,4,60,37,79,2,"456"
142,4,1,0,4,0,4,60,37,146,2,"456"
142,4,1,0,4,0,4,60,37,195,3,"456"
142,4,1,0,4,0,4,60,37,636,3,"456"
142,4,1,0,4,0,4,60,37,4589,3,"456"
142,4,1,0,4,0,4,60,37,298,3,"456"
142,4,1,0,4,0,4,60,37,4577,3,"456"
142,4,1,0,4,0,4,60,37,4541,3,"456"
142,4,1,0,4,0,4,60,37,79,3,"456"
142,4,1,0,4,0,4,60,37,146,3,"456"
143,4,1,0,3,0,4,60,249,0,2,"0"
144,4,3,0,3,0,4,60,238,0,1,"0"
147,5,3,0,4,0,3,77,118,3986,1,"450"
147,5,3,0,4,0,3,77,118,4123,1,"450"
147,5,3,0,4,0,3,77,118,4164,1,"450"
147,5,3,0,4,0,3,77,118,349,1,"450"
147,5,3,0,4,0,3,77,118,4166,1,"450"
147,5,3,0,4,0,3,77,262,3986,1,"450"
147,5,3,0,4,0,3,77,262,4123,1,"450"
147,5,3,0,4,0,3,77,262,4164,1,"450"
147,5,3,0,4,0,3,77,262,349,1,"450"
147,5,3,0,4,0,3,77,262,4166,1,"450"
148,5,1,0,4,0,4,77,72,349,2,"459"
148,5,1,0,4,0,4,77,72,93,2,"459"
148,5,1,0,4,0,4,77,72,4052,2,"459"
148,5,1,0,4,0,4,77,72,83,2,"459"
148,5,1,0,4,0,4,77,72,598,2,"459"
149,5,4,0,4,0,4,77,72,1665,2,"502"
149,5,4,0,4,0,4,77,72,146,2,"502"
149,5,4,0,4,0,4,77,72,1986,2,"502"
150,5,3,0,4,0,4,77,72,429,2,"501"
150,5,3,0,4,0,4,77,72,1065,2,"501"
150,5,3,0,4,0,4,77,72,800,2,"501"
150,5,3,0,4,0,4,77,72,799,2,"501"
150,5,3,0,4,0,4,77,72,2469,2,"501"
150,5,3,0,4,0,4,77,72,674,2,"501"
150,5,3,0,4,0,4,77,72,945,2,"501"
150,5,3,0,4,0,4,77,72,1789,2,"501"
150,5,3,0,4,0,4,77,72,4230,2,"501"
150,5,3,0,4,0,4,77,72,2581,2,"501"
150,5,3,0,4,0,4,77,72,975,2,"501"
151,1,1,0,4,0,4,9,258,945,2,"468"
151,1,1,0,4,0,4,9,258,960,2,"468"
151,1,1,0,4,0,4,9,258,2245,2,"468"
151,1,1,0,4,0,4,9,258,1387,2,"468"
151,1,1,0,4,0,4,9,258,945,3,"468"
151,1,1,0,4,0,4,9,258,960,3,"468"
151,1,1,0,4,0,4,9,258,2245,3,"468"
151,1,1,0,4,0,4,9,258,1387,3,"468"
